date,label_actual,label_predicted,value,content
2021-05-15 22:10:59,NEGATIVE,NEUTRAL,0.9990641474723816,Mientras que en Ecuador ruegan por una vacuna.
2021-04-10 11:12:12,NEUTRAL,NEGATIVE,0.8068105578422546,"Para que Reino Unido llegue a la inmunidad colectiva ha debido alcanzar al 46.9% de su población con la vacuna. Comenzó el 13-diciembre y ha inyectado al 0.41% de la población cada día. Ecuador inició el 21-enero, va a un promedio de 0.02% por día y llega al 1.4% de la población."
2021-08-02 21:57:25,NEUTRAL,NEGATIVE,0.9943959712982178,Solo podrán salir de sus casas los no vacunados que deban prestar o recibir algún servicio de salud o quienes acepten la vacuna contra el COVID-19. . . . Más detalles en el siguiente enlace 
2021-03-05 20:31:27,NEGATIVE,NEUTRAL,0.753544270992279,Cada Municipio de Ecuador  q pueda comprar vacunas AntiCovid debe hacerlo para contrarrestar la ineptitud del Gobierno.  Luego debe devolver los recursos ya que era obligación de esa cartera del estado proporcionar la vacuna pero la corrupción lo impidió
2021-07-05 11:21:47,POSITIVE,POSITIVE,0.9978780746459961,"Inicia un nuevo mes, una nueva semana, un nuevo día. Resurge la esperanza en un nuevo Ecuador SANO, próspero, retomando el ritmo q necesitamos para salir adelante. En nosotros está la clave para lograrlo.Toda vacuna SALVA VIDAS y nos permite continuar viviendo. Vacunemonos todos"
2021-06-10 14:01:19,NEUTRAL,NEGATIVE,0.853449285030365,"((( círculo_rojo_grande ))) EN VIVO  Atento Ecuador  bandera_ecuador    ojo_en_bocadillo_de_texto  Ojo al Cristo ciudadanía, el Vicepresidente acudió a recibir su vacuna contra la en el Colegio Benalcázar, al norte de LA VERDAD NOS HARÁ LIBRE."
2021-03-11 23:50:21,NEGATIVE,NEGATIVE,1.0,Lo vuelvo a compartir a los programados mentales... En Ecuador están terriblemente convencidos que si se inyectan y no les importa que mierda tiene la vacuna... estarán a salvo...
2021-05-02 15:55:44,NEUTRAL,NEUTRAL,0.992251992225647, ECUADOR NO SE VACUNA Se publicó que para abril del 2021 llegarían 1.700.000 vacunas. Hasta el 23 de abril se vacunaron cerca de 650.000 personas. ¿Podrá el presidente Lasso cumplir su meta de 100 días?
2021-05-13 03:09:27,NEUTRAL,POSITIVE,0.9272042512893677,"Sin duda a la hora de decidir por el mejor fármaco, vacuna o tratamiento, los incentivos financieros son factores que sopesan dentro de las decisiones de la política Estatal, Ecuador es prueba de ello."
2021-07-05 23:14:33,NEUTRAL,NEUTRAL,0.8088840842247009,"El 2 de julio Lavrov y Montalvo debatieron en una conversación telefónica los suministros de la vacuna anti-COVID rusa Sputnik V a Ecuador; además, hablaron de las posibilidades para el desarrollo de la cooperación ruso-ecuatoriana."
2021-07-21 23:23:27,NEUTRAL,POSITIVE,0.9987672567367554,"un peine; y para comer  un vaso, un plato y un juego completo de cubiertos. La misión consiguió llevar la vacuna hasta las islas Canarias, Venezuela, Colombia, Ecuador, Perú, Nueva España, las Filipinas y China.El barco llevaba instrumental quirúrgico e instrumentos científicos,"
2021-05-06 12:53:20,NEUTRAL,POSITIVE,0.6928717494010925,"¿Qué esperan para aprobarla acá?.   Es solo una decisión política, al igual que con la vacuna China que está en prueba etapa 3 en Ecuador. (Ya fue aprobada para uso de emergencia en algunos países con excelentes resultados)."
2021-05-17 00:52:00,NEUTRAL,NEUTRAL,0.9977067112922668,Se viene Vacuna Gate versión FEF Ecuador
2021-06-11 22:17:58,NEUTRAL,NEUTRAL,0.9158399105072021,"El presidente de Guillermo Lasso, de 65 años, esperó su turno y recibió la primera dosis de vacuna contra el según el plan de vacunación que impulsa su gobierno."
2021-03-19 17:10:07,NEGATIVE,NEGATIVE,0.9908309578895569,"Eso de la vacuna es lo de menos, indique que bajarán los intereses inmorales de los cuatro bancos dueños de Ecuador. Además los intereses que cobra la aduana quiebran empresas que dan trabajo a ecuatorianos."
2021-06-07 19:21:04,NEGATIVE,NEUTRAL,0.7934988737106323,"El presidente de la República del Ecuador tiene tiempo para responderle un tuit a un troll, pero cuando un ciudadano del pueblo le pregunta por la vacuna, se mete la lengua con letras y todo por allá donde no llega el sol. ¡ Cosa ma' grande e' la vida!.. cara_con_ojos_en_blanco "
2021-06-27 01:06:12,NEGATIVE,POSITIVE,0.6476964354515076,"Espero que Dios pueda despertar de inmediato al Sr. Presidente de Ecuador para que comprenda  La vacuna china es una copia del virus y es una lesión secundaria.  Es una conspiración que conmocionó al mundo.  Que Dios bendiga la vida del pueblo ecuatoriano, lejos de la vacuna"
2021-03-20 01:59:01,NEUTRAL,NEGATIVE,0.59153151512146,"Gran mérito de Cuba poder producir una vacuna! Aca en el Ecuador, no podemos armar una importacion eficiente de vacunas, no se diga, producirla. Eso debe cambiar!"
2021-06-11 03:52:10,NEUTRAL,NEGATIVE,0.7846296429634094,"Estimado señor presidente, este es un asunto vital, su vida es del país de Ecuador, no de la suya, debe tener cuidado con las vacunas.  Esta vacuna es una tecnología de nanomateriales, no para prevenir la infección por virus, sino para cooperar con el injerto de virus, lo que"
2021-05-24 18:00:14,NEUTRAL,NEGATIVE,0.6900105476379395,NOTICIERO 24/05/2021   chincheta  El ministro de Defensa de Colombia se enfrenta a dos mociones de censura  chincheta  Guillermo Lasso toma posesión como presidente de Ecuador  chincheta  El presidente de Bolivia se vacuna con la primera dosis de Sputnik V    dorso_de_mano_con_índice_a_la_derecha   Con
2021-07-04 05:19:03,NEUTRAL,NEUTRAL,1.0000100135803223,Llegó al Ecuador un cargamento con 2 millones de dosis de la vacuna de Sinovac.
2021-03-29 22:21:25,NEUTRAL,NEUTRAL,0.9298413395881653,Este problema ya fue solucionado como el de muchos otros adultos mayores y poco a poco el plan de vacunación avanza cooperemos con el mismo para que dar más ágil y la vacuna llegué a cada ciudadano del ecuador el presidente está haciendo su parte
2021-04-06 14:50:27,NEUTRAL,NEGATIVE,0.993022620677948,"Estimado Holbach, De acuerdo con su tweet. Generamos empleo, pagamos un sinnúmero de cuentas, proveedores, es decir somos una pieza importante de la  economía ecuatoriana. Miles dependen del TURISMO. SEÑORES LA VACUNA ES PRIORIDAD. Vacunando al sector AYUDAN A MILES. SE ENTENDIO?"
2021-08-09 19:02:14,NEGATIVE,NEGATIVE,1.0000088214874268,"En Twitter no es cuestión de ortografía, mi objetivo es que dicen los científicos si en Ecuador no hay un centro de atención científica, debes de investigar, y lo China ellos no tienen ninguna vacuna, solo es un Guerra fría, el Sars Cov 2 no es mortal, es un invento mediático."
2021-03-09 00:30:22,NEGATIVE,NEGATIVE,0.9969302415847778,Nosotros Ecuador somos un estado fallido por la mala gestión de la vacuna para los ciudadanos comunes se ha vuelto una quimera
2021-03-15 13:40:26,NEGATIVE,NEGATIVE,0.9605879783630371,"Garantía de vacuna es sinónimo de pruebas en diferentes fases hasta conseguir lo más cercano al 100% de inmunidad. Insisto  el grupo de negociadores es endeble. Otros paises(Chile, Ecuador) por ejemplo tienen contratos por millones de vacunas. Y acá? Solo sobras...como Tuman..."
2021-06-10 07:55:01,NEUTRAL,NEUTRAL,1.0000100135803223,Ecuador permitirá ingreso sin PCR de quienes hayan recibido dosis completa de cualquier vacuna - Descifrado 
2021-07-30 12:36:10,NEUTRAL,NEGATIVE,0.9997802376747131,"Mientras más personas estemos vacunadas  botón_de_marca_de_verificación  contra la COVID-19, más cerca estaremos de estar a salvo de la pandemia. Recuerda  la vacuna es nuestro derecho y es nuestra responsabilidad vacunarnos. ¿Tú ya te vacunaste?. miembro de GTRM en Ecuador. "
2021-04-26 01:58:21,NEGATIVE,NEUTRAL,0.6545621156692505,Robaron todo lo que pudieron con los insumos  no hay investigación  Desaparecieron gran cantidad de muertos  no hay investigación  Vacunaron a los amigos del gobierno  no hay investigación Sr. denuncia una vacuna que no le pusieron  detenido para investigación Que lujo ecuador!
2021-06-11 23:05:20,NEUTRAL,NEUTRAL,0.9997336268424988,"El presidente de Ecuador Guillermo Lasso, se vacuna contra la covid-19 antes de viajar a EEUU."
2021-06-01 05:28:00,POSITIVE,NEGATIVE,0.7911235690116882,La situación económica está difícil. Pero creo que sí podemos contribuir pagando la vacuna y ese valor económico sirva para comprar vacuna para quien en la actualidad no lo puede. La opción para quienes deseen pagar la vacuna y a su vez contribuir con quien no lo pueda
2021-06-21 05:47:00,NEUTRAL,NEUTRAL,0.988966166973114,Venezuela vacuna al Ecuador con otro milagroso empate 
2021-07-16 23:56:50,NEGATIVE,NEGATIVE,1.0000100135803223,45 PERSONAS VACUNADAS CON DOS DOSIS DE LA VACUNA CHINA SINOVAC SUFREN DE COVID EN EL ECUADOR. Amarillistas de m.
2021-06-02 22:00:44,NEGATIVE,NEGATIVE,0.9989800453186035," cara_llorando  RESPETO  cara_llorando  DT de Le estoy diciendo al mundo; necesita ayuda, todos tenemos derecho a vivir y  vacunarnos. Tengo amigos que nunca más lo voy a ver porque no tuvieron acceso a una vacuna. Eso me duele en el alma..."
2021-05-02 22:30:47,NEUTRAL,NEGATIVE,0.9863603711128235,"|   Agentes de la ATM reciben primera vacuna REDACCIÓN NOTI AMÉRICA (ECUADOR)  AUTOR  Henry Garrido  La jornada de vacunación contra el Covid-19, que lleva adelante el Ministerio de Salud Pública (MSP) y el Municipio"
2021-04-21 19:41:49,NEUTRAL,POSITIVE,0.9699379801750183,Me imagino un Ecuador donde la vacuna Pfizer para los pelucones y para el pueblo la que sea.. Sera que esta pasando?
2021-07-14 14:19:54,NEUTRAL,NEGATIVE,0.9996980428695679,En redes sociales el Presidente Guillermo Lasso informó que el día de ayer se aplicaron en el país 268.199 dosis de la vacuna contra el Covid-19.  Además dijo que 76.050 dosis de la vacuna Pfizer llegaron a Ecuador.
2021-07-16 13:07:38,NEUTRAL,NEGATIVE,1.0000098943710327,COVID-19 🗣 periódico  | ECUADOR AUTORIZA EL INGRESO DE LA VACUNA DE
2021-06-11 14:18:00,NEUTRAL,NEUTRAL,0.9996436834335327,Ecuador concreta la adquisición de seis millones de vacuna CanSino.
2021-08-05 17:57:41,NEUTRAL,NEUTRAL,0.7717305421829224,"Hoy se aplica la segunda dosis de la vacuna contra covid-19 a funcionarios y personal contratista de , completando la inoculación que busca salvaguardar la salud de todos ante el coronavirus."
2021-08-05 18:00:01,NEUTRAL,POSITIVE,0.9504907131195068,Llegaron a Ecuador las primeras 200.000 dosis de la vacuna Esta fórmula es monodosis y se aplicará en personas que viven en zonas alejadas de la Sierra y Amazonía ecuatoriana y a personas privadas de
2021-05-06 11:22:30,NEUTRAL,NEUTRAL,0.5429499745368958,"Depende, hay empresas en ecuador que fabrican otros tipos de vacuna? Si no, entonces el problema se encontrará más en la maquinaria y el manejo de la misma por personal capacitado."
2021-05-25 13:49:07,NEUTRAL,NEUTRAL,0.9512042999267578,"|  A partir de mañana se retomará el proceso para aplicar las segundas dosis, de la vacuna contra el Covid-19, a los adultos mayores y personal de salud.   ►►"
2021-04-13 01:06:41,NEGATIVE,NEGATIVE,0.9998319745063782,"DIOS MIO, pero si esa vacuna NO SIRVE PARA MALDITA LA COSA, que quieren dejar al Ecuador sin maestros???, por fin se larga moreno y dejara de hacer pendejadas, dañando a mi pais."
2021-04-17 21:45:05,NEGATIVE,NEUTRAL,0.855233371257782,"De la misma manera se presento cuando el ex presidente Palacios cometio el mayor error de su vida al meterlo en la vida politica del Ecuador. Era un santo y luego se adueño del pais, robó y puso el mayor virus que se llama correismo y hasta ahora no hay la vacuna q contrareste."
2021-03-24 13:37:41,NEUTRAL,NEUTRAL,0.708525538444519,Una Doctora vacunada en Ecuador con vacuna Pfizer luego de vacunada se contagió y ella contagió a 4 miembros de su familia. No es menor el riesgo de confianza..
2021-05-17 22:50:40,NEUTRAL,NEGATIVE,0.939018189907074," luces_de_policía  17 de mayo de 2021   campana  Vacunación en Pcia de Buenos Aires  campana  Vacuna de Sanofi  campana  Pfizer dice ""no""  campana  EEUU dona vacunas  campana  China dice ""sí""  campana  Unicef pide donaciones  campana  Ecuador y Venezuela  campana  ""Apartheid de vacunas""   jeringuilla "
2021-06-25 15:10:37,NEGATIVE,NEGATIVE,0.9977231025695801,"Ademas esta vacuna AstraZeneca esta siendo rechazada en muchos países por sus efectos adversos en la sangre.. no por rumores.. son hechos, y en otros países esta autorizada solo para personas de mas de 60 años.. y ahora estan vacunando menores de 60 en Ecuador"
2021-05-16 09:30:24,NEUTRAL,NEUTRAL,0.9920713901519775,autoriza el uso de la vacuna Sputnik
2021-04-22 15:33:16,NEUTRAL,NEUTRAL,0.9993159770965576,Pero se rehúsa por principios ideológicos... ¡Ja!  Alemania negocia la compra de 30 millones de dosis de la vacuna rusa Spu... a través de
2021-06-17 10:44:32,NEGATIVE,NEGATIVE,1.0000081062316895,Miren lo que hacen la basura de bloquearon está información que publicaron ustdes sobre Vacuna.. escoria AstraZeneca y yo no vivo allá me lo paso un conocido.
2021-07-29 00:00:01,NEUTRAL,POSITIVE,0.5237288475036621,"La pandemia cambió la vida de todas las personas para siempre. Con la vacuna  jeringuilla , hoy podemos hacerle frente a la COVID-19.  advertencia  Recuerda que en Ecuador todas y todos tenemos derechos a acceder a la vacuna. "
2021-04-05 09:53:19,NEUTRAL,NEGATIVE,0.999607503414154,"No tanto la difamación de la profilaxis de medicamentos como la Ivermectina, HCQ y CLO2, q confirma la baja de los contagios y muertes en UCI en los países donde se recomienda su uso. Entre estos Perú, Ecuador, Bolivia y ahora Panamá. Y no digan q fue el efecto la vacuna la baja"
2021-08-08 17:15:05,NEGATIVE,NEGATIVE,0.697169303894043,"Señores Ministerio Salud Publica Ecuador hoy toca 2da. dosis vacuna Sinovac en los lugares asignados en Guayaquil y no están atendiendo, donde mismo hay que acudir!"
2021-04-29 23:14:28,NEUTRAL,NEUTRAL,0.9999572038650513,Al 28/abril el Ministerio de Salud Pública de informa que se han aplicado 477.713 dosis de la vacuna de Pfizer contra el
2021-08-06 01:08:47,NEUTRAL,NEUTRAL,0.9996732473373413,"Ante la demora en la llegada del segundo componente de la vacuna rusa, el gobierno realizó un estudio local para analizar la efectividad de la combinación de las vacunas que tiene disponibles.  Más detalles en el siguiente enlace "
